421,492,542
424,488,546
425,486,556
547,374,414
578,398,344
660,548,370
761,732,580
547,918,766
241,902,906
57,754,940
159,658,948
220,736,946
202,710,898
155,636,852
124,602,812
159,584,692
59,532,552
3,442,418
0,404,384
0,390,348
0,406,310
0,446,270
0,514,206
21,598,126
109,688,44
211,754,12
304,786,4
337,800,18
345,818,56
319,844,136
268,874,232
249,924,330
201,942,516
224,946,714
277,948,886
387,950,934
452,888,944
413,758,946
370,652,950
374,616,950
391,618,948
388,624,948
405,648,942
437,660,886
463,652,804
491,656,768
548,678,768
630,720,794
648,730,782
668,736,758
672,734,744
687,742,736
723,754,720
756,738,686
747,712,668
741,684,626
755,642,536
741,636,496
723,632,458
694,644,442
652,694,440
553,746,492
321,752,604
86,694,720
21,650,800
5,626,876
29,510,934
38,526,946
18,532,950
5,536,816
58,584,564
61,600,378
40,570,240
9,532,180
2,512,130
27,490,38
92,482,10
171,478,2
222,494,0
234,524,0
231,596,0
222,686,78
189,760,212
114,814,356
31,864,536
49,922,684
81,942,878
194,928,932
280,866,944
290,792,946
302,714,950
310,658,948
325,642,948
373,632,948
448,634,948
518,654,948
564,656,920
600,640,882
611,624,910
599,604,940
589,576,946
596,568,950
611,584,916
625,624,870
652,672,816
695,718,754
726,744,708
746,754,688
763,762,690
767,774,696
757,796,696
742,796,682
723,776,678
669,730,706
581,680,744
446,636,802
286,632,876
127,640,864
31,580,764
7,518,652
2,464,602
0,408,606
0,370,628
0,360,578
0,364,492
0,372,428
0,386,394
0,416,364
0,476,336
0,546,274
0,622,214
36,694,148
112,748,50
202,774,12
275,770,2
333,770,0
351,776,0
301,758,0
208,762,18
106,784,144
33,828,280
36,898,410
40,936,508
67,946,624
110,948,788
102,948,910
152,950,940
330,950,950
495,950,950
569,950,950
643,950,950
686,916,948
670,862,948
614,792,948
574,752,936
582,728,878
609,726,852
635,746,840
665,792,816
653,818,750
660,826,624
656,832,566
607,868,584
602,924,606
635,942,632
772,950,550
694,948,462
616,948,426
488,950,490
127,950,668
7,810,886
2,634,938
0,508,950
94,390,948
129,292,948
125,294,938
58,286,814
2,246,796
5,294,764
98,392,722
303,598,616
345,710,522
275,830,402
259,796,74
265,878,4
282,888,0
264,868,0
185,834,8
64,800,80
3,806,316
1,826,494
0,902,662
0,950,932
427,950,948
643,954,950
600,942,950
519,806,922
490,772,828
522,794,762
553,812,714
623,856,670
648,890,660
674,908,642
711,924,644
737,930,692
746,930,712
736,924,714
617,890,664
499,832,602
463,810,588
442,790,588
411,840,626
306,920,840
166,898,926
40,820,946
10,720,950
2,626,928
0,470,818
0,392,756
0,354,686
0,352,602
0,366,504
0,394,340
0,574,268
19,694,276
106,808,284
229,906,278
346,938,262
440,946,232
510,948,192
558,948,168
570,948,172
552,948,196
526,948,222
468,948,270
359,948,366
203,948,498
100,948,626
85,948,748
119,948,862
167,950,930
227,950,946
268,944,948
333,848,948
426,754,950
440,720,948
412,704,948
432,662,924
467,626,894
503,596,888
523,554,900
537,530,888
521,514,890
510,498,898
500,510,908
510,538,906
520,578,876
517,606,826
494,610,772
463,596,722
429,574,692
416,560,674
430,558,668
462,570,668
477,586,688
503,594,704
518,598,710
510,600,706
514,606,680
520,608,644
527,608,604
522,600,556
438,576,514
323,526,488
212,478,526
145,446,616
134,426,744
207,408,876
274,480,932
312,606,942
367,712,946
386,782,948
361,816,924
307,828,866
216,806,788
101,760,704
27,704,612
6,638,532
1,612,470
0,596,398
0,562,310
0,526,256
0,482,212
0,460,160
0,460,126
0,496,134
12,564,180
40,636,238
83,704,280
120,760,310
114,796,358
63,814,434
28,848,512
11,942,632
1,950,832
25,954,946
320,950,950
392,950,950
465,904,912
459,794,864
462,780,858
499,790,832
539,804,822
521,836,830
477,868,808
478,932,758
492,946,714
496,950,668
466,948,552
452,948,472
446,948,360
473,868,314
476,800,358
446,746,410
416,682,428
366,622,464
297,530,512
309,482,514
311,478,534
267,422,568
370,452,586
